,age,job,marital,education,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,subscription,month_num
26703,36,technician,married,tertiary,341,0,0,12,feb,419,2,183,1,1,1,2
26706,36,technician,married,tertiary,202,0,0,29,jan,313,1,120,3,0,1,1
26707,36,technician,married,tertiary,202,0,0,1,oct,237,1,122,2,0,0,10
26708,36,technician,married,tertiary,202,0,0,1,jun,206,1,192,1,0,0,6
26713,36,technician,married,tertiary,1354,0,0,7,sep,281,3,97,2,1,1,9
26720,36,technician,married,tertiary,-290,1,1,29,jan,150,1,189,3,0,0,1
26731,36,technician,married,secondary,6384,1,1,27,feb,59,1,101,1,0,0,2
26734,36,technician,married,secondary,627,0,1,4,feb,146,3,244,1,0,0,2
26739,36,technician,married,secondary,569,1,0,9,apr,265,1,323,5,0,0,4
26742,36,technician,married,secondary,55,1,0,13,may,38,2,369,4,0,0,5
26745,36,technician,married,secondary,483,1,0,11,may,179,1,304,2,0,0,5
26749,36,technician,married,secondary,4613,0,0,2,apr,320,1,134,2,0,0,4
26756,36,technician,married,secondary,432,1,0,11,may,61,3,255,2,0,0,5
26766,36,technician,married,secondary,319,1,0,29,jan,29,1,266,1,0,0,1
26775,36,technician,married,secondary,2779,0,0,25,oct,324,1,182,4,1,0,10
26782,36,technician,married,secondary,24,1,0,30,apr,58,1,163,1,0,0,4
26785,36,technician,married,secondary,23,1,0,8,may,152,2,347,1,0,0,5
26797,36,technician,married,secondary,15485,0,0,26,may,83,1,42,1,1,0,5
26799,36,technician,married,secondary,154,1,0,18,nov,231,1,96,2,0,0,11
26800,36,technician,married,secondary,1508,0,0,29,jan,187,2,185,8,0,0,1
26801,36,technician,married,secondary,1497,0,1,21,nov,455,2,94,3,0,0,11
26805,36,technician,married,secondary,1368,0,0,1,jun,516,1,292,5,0,1,6
26807,36,technician,married,secondary,1345,1,0,18,nov,82,1,172,3,0,0,11
26816,36,technician,married,secondary,0,1,0,6,apr,583,3,335,2,0,0,4
26831,36,technician,married,secondary,-179,1,0,18,nov,476,2,124,1,0,0,11
26835,36,technician,married,primary,3350,1,0,16,apr,86,1,269,3,0,0,4
26846,36,technician,divorced,secondary,69,1,0,12,may,61,2,369,3,0,0,5
26847,36,technician,divorced,secondary,666,1,1,3,apr,190,1,133,1,0,0,4
26851,36,technician,divorced,secondary,556,1,0,18,nov,154,3,189,1,0,0,11
26853,36,technician,divorced,secondary,515,1,1,8,may,104,4,252,3,0,0,5
26861,36,technician,divorced,secondary,2823,1,0,8,jun,215,1,371,6,0,1,6
26866,36,technician,divorced,secondary,1451,1,0,23,jul,192,4,93,17,0,1,7
26872,36,technician,divorced,secondary,-94,1,0,2,feb,185,1,252,2,0,0,2
26877,36,student,single,unknown,417,0,0,10,aug,304,1,181,1,1,1,8
26882,36,student,single,tertiary,129,0,0,28,jan,918,1,93,1,1,1,1
26885,36,student,single,secondary,904,0,0,5,feb,36,9,8,13,0,0,2
26886,36,student,single,secondary,624,0,0,5,feb,518,2,8,1,0,0,2
26903,36,services,single,secondary,774,1,0,3,feb,231,2,259,1,0,0,2
26909,36,services,single,secondary,568,1,0,15,may,140,3,364,2,0,0,5
26912,36,services,single,secondary,511,1,1,30,jan,706,1,252,1,0,0,1
26914,36,services,single,secondary,417,1,0,6,feb,15,10,207,3,0,0,2
26927,36,services,single,secondary,1482,1,0,18,nov,177,2,174,1,0,0,11
26930,36,services,single,secondary,1227,1,1,4,may,775,5,341,3,0,1,5
26936,36,services,single,secondary,-267,1,0,14,may,99,7,352,1,0,0,5
26941,36,services,married,unknown,618,0,0,13,jul,360,1,335,2,1,1,7
26947,36,services,married,tertiary,260,1,0,6,may,167,3,299,2,0,0,5
26958,36,services,married,secondary,526,1,0,17,apr,333,2,324,1,0,0,4
26959,36,services,married,secondary,52,1,0,7,sep,351,1,95,6,1,1,9
26960,36,services,married,secondary,52,1,0,5,mar,498,2,179,7,1,1,3
26964,36,services,married,secondary,4721,0,0,9,mar,288,2,90,3,1,1,3
26965,36,services,married,secondary,4721,0,0,9,jun,150,1,92,5,1,1,6
26968,36,services,married,secondary,456,1,1,17,apr,294,1,319,4,0,0,4
26984,36,services,married,secondary,3064,1,0,26,aug,240,3,107,4,0,0,8
27003,36,services,married,secondary,1746,1,0,7,apr,15,1,316,1,0,0,4
27005,36,services,married,secondary,145,1,0,2,feb,109,1,252,2,0,0,2
27015,36,services,married,secondary,1053,1,0,30,jan,99,1,259,1,0,0,1
27018,36,services,married,secondary,0,1,0,8,may,346,1,368,1,0,0,5
27020,36,services,married,secondary,0,1,0,6,may,215,3,280,3,0,0,5
27032,36,services,married,secondary,-182,1,1,8,may,19,6,304,11,0,0,5
27037,36,services,married,primary,413,1,0,13,may,60,1,176,1,0,0,5
27041,36,services,divorced,tertiary,162,1,0,18,may,69,1,367,6,0,0,5
27044,36,services,divorced,secondary,543,1,0,17,apr,101,1,269,2,0,0,4
27046,36,services,divorced,secondary,532,1,0,29,jan,391,1,241,1,0,0,1
27059,36,self-employed,single,tertiary,583,0,0,30,jan,859,1,235,1,0,0,1
27060,36,self-employed,single,tertiary,577,1,0,15,may,33,1,298,1,0,0,5
27065,36,self-employed,single,tertiary,3560,0,0,18,nov,658,3,169,2,0,0,11
27066,36,self-employed,single,tertiary,353,0,0,11,aug,361,2,181,2,1,1,8
27068,36,self-employed,single,tertiary,351,0,0,30,apr,78,1,84,1,0,0,4
27086,36,self-employed,married,tertiary,980,0,0,24,sep,349,2,53,8,0,0,9
27092,36,self-employed,married,tertiary,506,0,0,3,nov,217,1,70,2,0,1,11
27093,36,self-employed,married,tertiary,506,0,0,3,feb,124,1,92,3,1,0,2
27094,36,self-employed,married,tertiary,506,0,0,25,aug,47,1,120,1,0,0,8
27097,36,self-employed,married,tertiary,307,1,0,14,may,341,1,330,2,0,0,5
27104,36,self-employed,married,tertiary,16430,1,0,19,nov,234,1,166,3,0,0,11
27116,36,self-employed,married,secondary,351,1,0,17,apr,1554,3,343,2,0,0,4
27119,36,self-employed,married,secondary,189,1,0,19,nov,136,1,120,1,0,0,11
27120,36,self-employed,married,secondary,188,1,1,4,may,1046,3,333,2,1,1,5
27123,36,self-employed,married,secondary,1245,1,0,9,feb,8,7,248,9,1,0,2
27130,36,self-employed,married,primary,1094,1,0,8,apr,291,1,335,1,0,0,4
27134,36,self-employed,divorced,tertiary,1354,1,0,14,may,1723,1,356,2,1,1,5
27138,36,management,single,unknown,62,0,0,13,jul,311,1,91,2,1,1,7
27143,36,management,single,tertiary,953,1,0,17,apr,72,1,346,1,0,0,4
27157,36,management,single,tertiary,7506,1,0,6,may,839,2,188,1,1,1,5
27162,36,management,single,tertiary,688,0,0,25,feb,293,3,268,2,0,0,2
27163,36,management,single,tertiary,688,0,0,2,jun,126,1,120,1,0,0,6
27164,36,management,single,tertiary,687,1,0,12,may,43,1,347,2,0,0,5
27166,36,management,single,tertiary,671,1,0,1,sep,161,1,457,2,0,0,9
27169,36,management,single,tertiary,62,1,0,3,nov,566,1,182,7,0,1,11
27173,36,management,single,tertiary,5958,1,0,22,sep,155,1,184,1,1,1,9
27179,36,management,single,tertiary,538,0,0,23,jun,339,1,183,5,1,1,6
27183,36,management,single,tertiary,490,0,0,28,aug,207,8,98,1,0,1,8
27186,36,management,single,tertiary,4788,1,0,16,apr,241,2,317,1,0,0,4
27190,36,management,single,tertiary,436,0,0,13,apr,567,1,595,2,0,1,4
27193,36,management,single,tertiary,4,1,0,7,may,855,2,342,1,0,1,5
27194,36,management,single,tertiary,4,1,0,7,jul,529,1,61,3,1,0,7
27199,36,management,single,tertiary,3850,1,0,12,aug,239,2,100,4,0,1,8
27200,36,management,single,tertiary,3669,0,0,20,apr,166,1,376,1,0,0,4
27202,36,management,single,tertiary,335,0,0,10,oct,5,1,772,4,0,0,10
27212,36,management,single,tertiary,2646,0,0,13,oct,169,1,182,10,1,1,10
27216,36,management,single,tertiary,243,1,0,7,may,160,2,360,3,0,0,5
27220,36,management,single,tertiary,219,0,0,3,feb,22,6,196,6,0,0,2
27224,36,management,single,tertiary,20,1,0,20,apr,766,2,150,3,0,0,4
27229,36,management,single,tertiary,181,1,0,13,may,159,2,278,4,0,0,5
27230,36,management,single,tertiary,1804,0,0,7,may,170,1,366,1,0,0,5
27234,36,management,single,tertiary,1531,1,0,8,may,81,3,170,1,0,0,5
27236,36,management,single,tertiary,1496,1,0,18,may,40,1,269,4,0,0,5
27240,36,management,single,tertiary,1379,0,0,25,may,189,1,186,1,0,1,5
27261,36,management,single,tertiary,0,0,1,18,nov,300,1,96,4,0,0,11
27269,36,management,single,tertiary,-679,1,1,7,may,172,1,93,1,0,0,5
27283,36,management,single,secondary,1331,1,0,13,may,77,3,174,1,0,0,5
27292,36,management,married,tertiary,953,1,1,4,may,354,2,335,3,0,0,5
27294,36,management,married,tertiary,93,0,0,12,jul,262,2,182,7,0,1,7
27295,36,management,married,tertiary,93,0,0,11,jan,102,3,96,4,0,0,1
27299,36,management,married,tertiary,925,0,0,14,dec,321,3,189,4,1,1,12
27307,36,management,married,tertiary,86,1,0,3,sep,104,1,380,3,0,0,9
27313,36,management,married,tertiary,82,0,0,2,feb,124,1,178,4,1,0,2
27316,36,management,married,tertiary,806,1,0,3,feb,106,2,259,1,0,0,2
27320,36,management,married,tertiary,753,0,0,26,may,71,5,40,4,0,0,5
27348,36,management,married,tertiary,549,1,0,17,apr,151,4,150,2,0,0,4
27350,36,management,married,tertiary,5367,0,0,31,aug,324,1,455,2,0,0,8
27355,36,management,married,tertiary,521,0,1,18,nov,135,2,152,1,0,0,11
27358,36,management,married,tertiary,5057,1,0,17,nov,70,1,166,10,0,0,11
27360,36,management,married,tertiary,495,0,0,5,aug,157,3,97,2,1,1,8
27361,36,management,married,tertiary,495,0,0,14,jun,187,1,94,9,1,1,6
27362,36,management,married,tertiary,495,0,0,12,mar,213,3,182,6,1,1,3
27363,36,management,married,tertiary,495,0,0,11,sep,91,1,37,5,1,1,9
27365,36,management,married,tertiary,481,1,0,13,may,215,1,175,3,0,0,5
27375,36,management,married,tertiary,396,0,0,21,nov,64,2,100,5,0,0,11
27385,36,management,married,tertiary,369,0,0,18,nov,193,4,102,2,0,0,11
27399,36,management,married,tertiary,2957,1,1,30,apr,193,2,265,3,1,0,4
27412,36,management,married,tertiary,255,0,0,25,aug,242,6,95,4,1,1,8
27413,36,management,married,tertiary,255,0,0,22,may,970,2,92,2,0,1,5
27419,36,management,married,tertiary,2415,1,0,22,oct,73,1,86,4,0,0,10
27424,36,management,married,tertiary,222,1,0,6,may,317,1,169,2,0,0,5
27430,36,management,married,tertiary,2161,0,0,8,sep,708,2,183,5,1,1,9
27432,36,management,married,tertiary,203,0,0,25,jan,255,1,88,1,1,1,1
27433,36,management,married,tertiary,203,0,0,23,jul,608,3,179,2,1,1,7
27438,36,management,married,tertiary,1790,1,0,28,jun,132,3,392,2,0,0,6
27447,36,management,married,tertiary,1582,0,0,3,feb,26,2,197,1,0,0,2
27461,36,management,married,tertiary,1257,0,0,8,feb,108,9,101,1,0,0,2
27467,36,management,married,tertiary,1133,1,0,4,aug,293,1,181,2,0,1,8
27481,36,management,married,tertiary,0,1,0,23,oct,140,1,143,3,0,1,10
27483,36,management,married,tertiary,0,1,0,5,feb,245,2,8,1,0,0,2
27484,36,management,married,tertiary,0,1,0,29,jan,86,1,237,17,0,0,1
27485,36,management,married,tertiary,0,1,0,28,jan,60,1,250,1,0,0,1
27487,36,management,married,tertiary,0,1,0,21,nov,72,3,29,4,1,0,11
27490,36,management,married,tertiary,0,1,0,20,apr,142,3,150,3,0,0,4
27491,36,management,married,tertiary,0,1,0,18,nov,103,1,175,2,0,0,11
27505,36,management,married,tertiary,-547,1,0,30,apr,267,1,259,2,0,0,4
27513,36,management,married,tertiary,-115,1,0,16,apr,297,4,182,2,0,1,4
27521,36,management,married,secondary,339,1,0,12,may,279,1,354,1,0,0,5
27526,36,management,married,secondary,1825,1,0,14,may,24,1,346,1,0,0,5
27529,36,management,married,secondary,1160,1,0,15,apr,56,1,323,3,0,0,4
27548,36,management,divorced,tertiary,649,0,0,16,jul,237,2,91,1,0,0,7
27554,36,management,divorced,tertiary,3837,1,0,17,nov,184,1,193,1,1,0,11
27556,36,management,divorced,tertiary,36,1,0,29,jan,227,1,261,6,0,0,1
27560,36,management,divorced,tertiary,210,1,0,21,nov,62,1,127,2,0,0,11
27568,36,management,divorced,tertiary,1057,0,0,19,jul,230,2,164,2,0,1,7
27577,36,management,divorced,tertiary,-252,1,0,7,may,235,2,293,1,0,0,5
27584,36,housemaid,single,secondary,1015,1,0,18,may,1008,1,347,2,1,1,5
27600,36,housemaid,married,primary,4324,1,0,18,nov,139,4,127,4,0,0,11
27610,36,entrepreneur,single,tertiary,658,1,0,29,jan,99,1,227,3,0,0,1
27611,36,entrepreneur,single,tertiary,145,1,0,18,may,450,2,304,2,1,0,5
27612,36,entrepreneur,single,secondary,866,1,0,11,may,629,1,173,1,0,1,5
27617,36,entrepreneur,single,secondary,296,0,0,18,nov,67,2,111,2,0,0,11
27619,36,entrepreneur,single,primary,5,0,0,12,may,396,1,172,3,0,0,5
27630,36,entrepreneur,married,tertiary,280,1,0,7,may,252,1,351,1,0,0,5
27647,36,entrepreneur,married,secondary,313,1,0,29,jan,167,2,198,1,0,0,1
27649,36,entrepreneur,married,secondary,2971,0,0,12,nov,247,1,97,8,0,1,11
27651,36,entrepreneur,married,secondary,24,1,0,20,apr,88,1,154,2,0,0,4
27659,36,entrepreneur,married,secondary,1163,1,0,18,may,420,7,363,1,0,0,5
27661,36,entrepreneur,married,secondary,0,1,0,11,may,187,1,174,1,0,0,5
27669,36,entrepreneur,divorced,tertiary,3407,0,0,9,jun,993,4,85,4,1,1,6
27680,36,blue-collar,single,tertiary,3649,1,0,20,nov,399,2,156,2,0,0,11
27681,36,blue-collar,single,tertiary,1830,0,0,15,jul,185,5,181,6,0,0,7
27682,36,blue-collar,single,tertiary,1830,0,0,14,oct,183,1,91,11,0,0,10
27686,36,blue-collar,single,secondary,767,1,0,5,may,62,1,355,2,0,0,5
27697,36,blue-collar,single,secondary,40,1,0,27,aug,259,3,475,4,1,1,8
27698,36,blue-collar,single,secondary,376,1,1,4,feb,180,1,274,3,0,0,2
27700,36,blue-collar,single,secondary,3623,0,0,12,nov,71,1,378,1,1,1,11
27701,36,blue-collar,single,secondary,3508,1,0,7,apr,183,1,266,3,0,0,4
27708,36,blue-collar,single,secondary,275,1,0,17,apr,89,1,332,2,0,0,4
27712,36,blue-collar,single,secondary,219,1,1,11,may,270,2,347,1,0,0,5
27714,36,blue-collar,single,secondary,1822,1,0,8,apr,952,1,323,1,0,1,4
27730,36,blue-collar,single,primary,90,1,0,18,may,50,2,360,1,0,0,5
27734,36,blue-collar,single,primary,736,1,0,16,apr,114,2,304,2,0,0,4
27738,36,blue-collar,single,primary,367,0,0,2,feb,217,1,221,1,0,0,2
27742,36,blue-collar,single,primary,263,1,0,17,apr,199,2,337,2,0,0,4
27748,36,blue-collar,single,primary,109,1,0,12,may,200,2,370,2,0,0,5
27751,36,blue-collar,married,unknown,722,1,0,18,nov,242,1,182,2,0,0,11
27755,36,blue-collar,married,unknown,444,0,0,8,mar,139,6,279,2,0,0,3
27765,36,blue-collar,married,unknown,-400,1,1,6,may,362,2,307,1,0,0,5
27774,36,blue-collar,married,secondary,98,1,0,12,may,415,1,344,1,0,0,5
27775,36,blue-collar,married,secondary,975,1,0,7,may,186,2,295,1,0,0,5
27779,36,blue-collar,married,secondary,89,1,0,7,may,62,6,366,2,0,0,5
27784,36,blue-collar,married,secondary,80,1,1,5,may,234,1,165,4,0,0,5
27824,36,blue-collar,married,secondary,535,1,0,8,may,121,1,343,3,0,0,5
27841,36,blue-collar,married,secondary,402,0,1,18,nov,86,2,154,1,0,0,11
27856,36,blue-collar,married,secondary,325,0,0,14,apr,119,2,337,2,0,0,4
27860,36,blue-collar,married,secondary,2894,1,0,18,nov,91,1,124,1,0,0,11
27883,36,blue-collar,married,secondary,1949,1,0,17,apr,48,2,319,3,0,0,4
27886,36,blue-collar,married,secondary,1797,1,1,17,nov,166,1,181,2,0,0,11
27893,36,blue-collar,married,secondary,1589,1,0,20,apr,345,2,341,6,0,0,4
27898,36,blue-collar,married,secondary,153,1,0,8,may,263,1,171,2,0,0,5
27915,36,blue-collar,married,secondary,1088,1,0,13,may,77,2,345,2,0,0,5
27920,36,blue-collar,married,secondary,0,1,1,20,apr,240,1,326,1,1,0,4
27924,36,blue-collar,married,secondary,0,1,0,8,may,91,2,170,2,0,0,5
27926,36,blue-collar,married,secondary,0,1,0,8,may,254,2,361,8,0,0,5
27927,36,blue-collar,married,secondary,0,1,0,8,may,171,1,172,3,0,0,5
27932,36,blue-collar,married,secondary,0,1,0,17,nov,273,2,131,1,0,0,11
27934,36,blue-collar,married,secondary,0,1,0,17,apr,87,2,322,4,0,0,4
27939,36,blue-collar,married,secondary,0,0,0,4,feb,235,1,244,1,0,0,2
27944,36,blue-collar,married,secondary,-557,1,1,29,jan,484,1,253,1,0,0,1
27945,36,blue-collar,married,secondary,-53,1,0,20,apr,9,5,322,8,0,0,4
27947,36,blue-collar,married,secondary,-461,0,0,11,may,254,2,353,1,0,0,5
27948,36,blue-collar,married,secondary,-42,0,1,2,feb,521,2,193,2,0,0,2
27959,36,blue-collar,married,secondary,-185,1,0,12,may,167,2,350,2,0,0,5
27965,36,blue-collar,married,primary,994,1,0,14,may,154,2,356,8,1,0,5
27972,36,blue-collar,married,primary,828,0,0,13,may,1512,1,345,8,0,1,5
27985,36,blue-collar,married,primary,49,1,0,15,may,232,2,365,5,0,0,5
27986,36,blue-collar,married,primary,4693,1,0,20,apr,15,6,152,21,0,0,4
27988,36,blue-collar,married,primary,453,1,0,16,apr,176,1,330,2,0,0,4
27990,36,blue-collar,married,primary,442,1,0,17,apr,238,1,326,3,0,0,4
27991,36,blue-collar,married,primary,441,1,0,7,may,100,4,358,1,0,0,5
27999,36,blue-collar,married,primary,38,1,1,13,may,285,2,335,1,0,0,5
28001,36,blue-collar,married,primary,356,1,1,12,may,692,4,172,4,0,0,5
28005,36,blue-collar,married,primary,319,1,0,13,may,774,2,301,1,0,1,5
28006,36,blue-collar,married,primary,300,1,0,12,may,57,1,342,1,0,0,5
28009,36,blue-collar,married,primary,2730,1,0,9,apr,105,1,323,1,0,0,4
28020,36,blue-collar,married,primary,1993,1,1,13,may,174,1,359,2,0,0,5
28032,36,blue-collar,married,primary,1177,0,0,15,apr,330,1,311,4,1,1,4
28040,36,blue-collar,married,primary,0,1,0,8,may,108,2,367,2,0,0,5
28060,36,blue-collar,divorced,secondary,52,1,0,13,may,152,1,348,1,0,0,5
28061,36,blue-collar,divorced,secondary,421,1,0,15,may,34,7,360,4,0,0,5
28063,36,blue-collar,divorced,secondary,3102,1,0,16,apr,188,1,147,1,0,0,4
28065,36,blue-collar,divorced,secondary,2843,0,0,12,feb,473,1,182,1,1,0,2
28072,36,blue-collar,divorced,secondary,-523,1,1,11,may,193,1,333,17,0,0,5
28077,36,blue-collar,divorced,primary,0,1,0,11,may,97,2,305,1,0,0,5
28082,36,blue-collar,divorced,primary,3202,1,0,20,nov,690,3,183,2,0,0,11
28090,36,admin.,single,tertiary,994,0,0,6,may,211,1,90,6,1,1,5
28091,36,admin.,single,tertiary,994,0,0,5,feb,195,1,176,5,0,1,2
28092,36,admin.,single,tertiary,994,0,0,13,aug,185,2,105,3,1,0,8
28093,36,admin.,single,tertiary,980,0,0,30,jul,156,3,179,4,0,0,7
28094,36,admin.,single,tertiary,980,0,0,11,nov,118,4,104,7,0,0,11
28095,36,admin.,single,tertiary,980,0,0,1,feb,343,2,95,2,0,0,2
28097,36,admin.,single,tertiary,649,0,0,19,nov,224,1,111,1,0,0,11
28098,36,admin.,single,tertiary,635,0,0,26,may,80,1,102,1,0,0,5
28100,36,admin.,single,tertiary,5007,1,0,8,oct,135,3,331,4,0,0,10
28103,36,admin.,single,tertiary,364,0,1,31,aug,185,1,123,1,0,1,8
28104,36,admin.,single,tertiary,2622,0,0,19,nov,640,1,127,5,0,0,11
28115,36,admin.,single,secondary,733,1,0,20,apr,176,1,322,2,0,0,4
28121,36,admin.,single,secondary,507,1,0,18,may,264,1,300,2,1,0,5
28134,36,admin.,single,secondary,1927,1,0,18,nov,288,1,137,1,0,0,11
28136,36,admin.,single,secondary,185,1,0,15,may,61,4,371,5,0,0,5
28138,36,admin.,single,secondary,148,1,0,15,may,1357,4,374,2,0,1,5
28141,36,admin.,single,secondary,135,1,0,29,jan,263,2,192,3,0,0,1
28143,36,admin.,single,secondary,133,0,0,30,jan,632,3,228,14,0,0,1
28147,36,admin.,single,secondary,115,0,0,4,may,134,3,91,1,0,0,5
28150,36,admin.,single,secondary,10041,1,0,20,nov,91,2,184,1,0,0,11
28153,36,admin.,single,secondary,0,1,1,7,may,63,1,168,3,0,0,5
28154,36,admin.,single,secondary,0,1,1,21,nov,109,1,189,1,0,0,11
28178,36,admin.,married,tertiary,1145,1,0,29,sep,75,1,239,2,0,0,9
28179,36,admin.,married,tertiary,1145,1,0,29,mar,198,2,181,3,0,0,3
28182,36,admin.,married,tertiary,0,0,0,25,nov,106,1,205,2,0,0,11
28185,36,admin.,married,secondary,96,0,0,30,apr,208,1,87,1,1,1,4
28188,36,admin.,married,secondary,953,1,0,28,may,77,1,100,1,0,0,5
28190,36,admin.,married,secondary,953,1,0,17,aug,80,1,81,2,0,0,8
28194,36,admin.,married,secondary,788,1,0,6,may,403,1,345,1,0,0,5
28198,36,admin.,married,secondary,725,1,0,27,feb,123,3,99,8,0,0,2
28208,36,admin.,married,secondary,498,1,0,29,jan,151,1,253,1,0,0,1
28213,36,admin.,married,secondary,421,1,0,20,apr,246,2,334,3,0,0,4
28228,36,admin.,married,secondary,2278,1,0,15,may,200,3,298,1,0,0,5
28233,36,admin.,married,secondary,1954,1,1,20,nov,158,2,174,3,0,0,11
28258,36,admin.,married,secondary,0,1,0,2,feb,236,2,252,1,0,0,2
28269,36,admin.,divorced,tertiary,4708,0,0,3,dec,284,1,171,1,0,1,12
28271,36,admin.,divorced,tertiary,289,1,1,28,aug,67,3,280,4,0,0,8
28273,36,admin.,divorced,tertiary,281,0,0,30,jan,60,2,2,1,0,0,1
28276,36,admin.,divorced,secondary,869,1,0,14,may,102,1,350,1,0,0,5
28279,36,admin.,divorced,secondary,592,0,0,14,jan,96,7,93,7,1,0,1
28280,36,admin.,divorced,secondary,592,0,0,13,oct,204,2,99,5,0,1,10
28286,36,admin.,divorced,secondary,454,1,0,18,nov,165,1,131,1,0,0,11
28287,36,admin.,divorced,secondary,437,1,0,14,may,722,2,344,1,1,1,5
28288,36,admin.,divorced,secondary,356,1,0,7,apr,244,3,313,1,0,0,4
28294,36,admin.,divorced,secondary,1224,1,0,12,nov,482,1,374,1,1,1,11
28296,36,admin.,divorced,secondary,1089,1,0,13,may,83,5,175,4,0,0,5
28310,35,unknown,divorced,primary,3888,0,0,20,nov,207,5,178,5,0,0,11
28312,35,unemployed,single,tertiary,415,0,0,4,may,164,2,89,2,1,1,5
28313,35,unemployed,single,tertiary,415,0,0,4,feb,649,1,176,1,0,1,2
28314,35,unemployed,single,tertiary,415,0,0,4,aug,462,1,92,4,1,1,8
28316,35,unemployed,single,tertiary,154,0,0,29,jul,200,4,181,2,0,1,7
28320,35,unemployed,single,secondary,9,1,0,13,may,84,2,364,2,0,0,5
28341,35,unemployed,married,secondary,978,0,0,29,jun,660,2,182,6,1,1,6
28342,35,unemployed,married,secondary,978,0,0,29,dec,1370,3,209,3,1,1,12
28343,35,unemployed,married,secondary,977,1,0,4,may,52,4,91,1,0,0,5
28360,35,unemployed,divorced,tertiary,8903,1,0,15,may,171,1,175,6,0,0,5
28366,35,technician,single,tertiary,992,1,0,12,feb,1416,1,170,4,0,0,2
28367,35,technician,single,tertiary,992,1,0,26,aug,79,1,114,3,0,0,8
28375,35,technician,single,tertiary,7546,1,0,28,dec,137,1,122,3,0,0,12
28376,35,technician,single,tertiary,7546,1,0,28,aug,255,1,88,2,0,0,8
28381,35,technician,single,tertiary,670,0,0,13,apr,278,4,182,2,1,1,4
28390,35,technician,single,tertiary,458,1,0,8,apr,2129,1,322,3,0,0,4
28394,35,technician,single,tertiary,364,0,1,30,jan,162,3,205,3,0,0,1
28401,35,technician,single,tertiary,275,1,0,6,may,157,3,254,5,0,0,5
