,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,subscription,subscription_binary,month_num
22395,35,management,single,tertiary,no,-108,yes,no,28,aug,1.23,3,-1,0,unknown,no,0,8
22396,45,technician,married,secondary,no,77,no,no,28,aug,1.5,1,-1,0,unknown,no,0,8
22397,45,technician,divorced,secondary,no,12,no,no,28,aug,1.47,3,-1,0,unknown,no,0,8
22398,47,services,married,secondary,no,5,no,no,28,aug,2.82,1,-1,0,unknown,no,0,8
22399,34,management,single,secondary,no,1863,no,no,28,aug,2.38,1,-1,0,unknown,no,0,8
22400,36,technician,single,secondary,no,0,no,no,28,aug,0.13,13,-1,0,unknown,no,0,8
22401,30,technician,married,secondary,no,42,no,no,28,aug,2.33,3,-1,0,unknown,no,0,8
22402,35,technician,single,tertiary,no,0,yes,no,28,aug,0.77,2,-1,0,unknown,no,0,8
22403,35,technician,married,secondary,no,-78,no,no,28,aug,1.7,13,-1,0,unknown,no,0,8
22404,44,management,married,tertiary,no,0,no,no,28,aug,0.72,1,-1,0,unknown,no,0,8
22405,34,management,single,tertiary,yes,621,no,no,28,aug,3.42,3,-1,0,unknown,no,0,8
22406,30,technician,married,tertiary,no,81,no,no,28,aug,0.85,1,-1,0,unknown,no,0,8
22407,41,technician,married,secondary,no,6171,no,no,28,aug,0.83,5,-1,0,unknown,no,0,8
22408,38,management,single,tertiary,no,0,no,no,28,aug,0.98,12,-1,0,unknown,no,0,8
22409,41,technician,divorced,secondary,no,475,yes,no,28,aug,0.82,7,-1,0,unknown,no,0,8
22410,37,self-employed,married,tertiary,no,552,no,no,28,aug,6.32,1,-1,0,unknown,no,0,8
22411,52,blue-collar,married,secondary,no,305,no,no,28,aug,0.43,26,-1,0,unknown,no,0,8
22412,43,housemaid,married,primary,no,685,no,no,28,aug,1.28,7,-1,0,unknown,no,0,8
22413,60,retired,married,tertiary,no,45,no,no,28,aug,0.65,5,-1,0,unknown,no,0,8
22414,34,technician,married,secondary,no,553,no,no,28,aug,0.75,12,-1,0,unknown,no,0,8
22415,34,management,married,tertiary,no,2032,no,no,28,aug,1.72,12,-1,0,unknown,no,0,8
22416,39,management,divorced,tertiary,no,295,no,no,28,aug,1.13,2,-1,0,unknown,no,0,8
22417,44,management,married,tertiary,no,795,no,no,28,aug,1.65,24,-1,0,unknown,no,0,8
22418,51,housemaid,married,primary,no,605,no,no,28,aug,4.5,14,-1,0,unknown,no,0,8
22419,52,blue-collar,married,primary,no,-490,yes,yes,28,aug,1.23,10,-1,0,unknown,no,0,8
22420,40,technician,married,secondary,no,88,no,no,28,aug,3.57,3,-1,0,unknown,no,0,8
22421,47,blue-collar,married,primary,no,1480,no,no,28,aug,7.67,5,-1,0,unknown,no,0,8
22422,40,technician,married,secondary,yes,0,no,no,28,aug,2.45,2,-1,0,unknown,no,0,8
22423,32,management,single,tertiary,no,813,no,no,28,aug,1.9,7,-1,0,unknown,no,0,8
22424,50,blue-collar,married,primary,no,565,yes,yes,28,aug,0.6,3,-1,0,unknown,no,0,8
22425,31,technician,single,tertiary,no,-564,yes,yes,28,aug,0.82,15,-1,0,unknown,no,0,8
22426,33,management,married,tertiary,no,968,no,yes,28,aug,1.58,10,-1,0,unknown,no,0,8
22427,60,retired,married,secondary,no,4,no,no,28,aug,10.03,3,-1,0,unknown,no,0,8
22428,33,technician,married,secondary,no,2,no,no,28,aug,6.42,7,-1,0,unknown,no,0,8
22429,31,management,single,tertiary,no,0,no,no,28,aug,0.58,31,-1,0,unknown,no,0,8
22430,31,technician,single,secondary,no,182,no,no,28,aug,0.87,5,-1,0,unknown,no,0,8
22431,33,technician,single,tertiary,no,34,no,no,28,aug,0.22,30,-1,0,unknown,no,0,8
22432,58,blue-collar,married,primary,no,6762,no,no,28,aug,0.15,25,-1,0,unknown,no,0,8
22433,49,management,married,tertiary,no,223,no,no,28,aug,0.37,22,-1,0,unknown,no,0,8
22434,35,management,single,tertiary,no,556,no,no,28,aug,0.87,8,-1,0,unknown,no,0,8
22435,43,technician,divorced,tertiary,no,0,no,no,28,aug,2.37,10,-1,0,unknown,no,0,8
22436,44,management,married,tertiary,no,278,no,no,28,aug,1.58,4,-1,0,unknown,no,0,8
22437,35,technician,married,secondary,no,353,no,no,28,aug,0.28,9,-1,0,unknown,no,0,8
22438,31,technician,single,tertiary,no,162,no,no,28,aug,0.22,9,-1,0,unknown,no,0,8
22439,33,technician,married,secondary,no,95,no,no,28,aug,0.43,19,-1,0,unknown,no,0,8
22440,48,management,single,tertiary,no,81,no,no,28,aug,0.38,9,-1,0,unknown,no,0,8
22441,30,technician,single,secondary,no,3,no,no,28,aug,0.35,6,-1,0,unknown,no,0,8
22442,43,management,single,tertiary,no,1077,no,yes,28,aug,0.8,3,-1,0,unknown,no,0,8
22443,59,retired,married,primary,no,1425,yes,no,28,aug,4.98,3,-1,0,unknown,no,0,8
22444,51,admin.,married,tertiary,no,26,yes,no,28,aug,0.85,3,-1,0,unknown,no,0,8
22445,36,management,married,tertiary,no,918,no,no,28,aug,0.97,8,-1,0,unknown,no,0,8
22446,49,management,single,tertiary,no,588,no,no,28,aug,1.17,9,-1,0,unknown,no,0,8
22447,59,retired,married,primary,no,4450,no,no,28,aug,1.77,3,-1,0,unknown,no,0,8
22448,42,technician,married,secondary,no,3501,no,no,28,aug,0.38,22,-1,0,unknown,no,0,8
22449,47,blue-collar,married,primary,no,3440,no,no,28,aug,1.47,10,-1,0,unknown,no,0,8
22450,32,technician,single,secondary,no,35,no,no,28,aug,3.32,6,-1,0,unknown,no,0,8
22451,36,technician,married,tertiary,yes,63,no,no,28,aug,0.2,14,-1,0,unknown,no,0,8
22452,60,retired,married,tertiary,no,872,no,no,28,aug,0.62,5,-1,0,unknown,no,0,8
22453,55,retired,married,secondary,no,159,no,no,28,aug,2.65,1,-1,0,unknown,no,0,8
22454,45,blue-collar,married,primary,no,1291,yes,no,28,aug,3.15,17,-1,0,unknown,no,0,8
22455,34,management,single,tertiary,no,-64,yes,yes,28,aug,11.55,7,-1,0,unknown,no,0,8
22456,32,technician,married,secondary,no,1011,no,no,28,aug,0.93,10,-1,0,unknown,no,0,8
22457,35,technician,married,secondary,no,433,no,no,28,aug,0.23,16,-1,0,unknown,no,0,8
22458,30,technician,single,secondary,no,1286,no,no,28,aug,0.73,12,-1,0,unknown,no,0,8
22459,31,technician,single,secondary,no,3588,no,no,28,aug,1.07,27,-1,0,unknown,no,0,8
22460,30,management,single,tertiary,no,0,no,no,28,aug,1.03,7,-1,0,unknown,no,0,8
22461,35,management,married,tertiary,no,1684,yes,no,28,aug,0.65,8,-1,0,unknown,no,0,8
22462,49,blue-collar,married,primary,no,592,no,no,28,aug,2.22,15,-1,0,unknown,no,0,8
22463,35,technician,single,secondary,yes,-30,no,no,28,aug,0.53,2,-1,0,unknown,no,0,8
22464,32,technician,married,secondary,no,-213,yes,no,28,aug,5.17,7,-1,0,unknown,no,0,8
22465,58,management,married,tertiary,no,0,no,no,28,aug,0.4,9,-1,0,unknown,no,0,8
22466,30,management,married,tertiary,no,1239,no,no,28,aug,2.08,5,-1,0,unknown,no,0,8
22467,38,technician,married,secondary,no,0,no,no,28,aug,2.93,10,-1,0,unknown,no,0,8
22468,35,technician,single,tertiary,no,576,no,no,28,aug,0.13,13,-1,0,unknown,no,0,8
22469,60,management,married,tertiary,no,3029,no,no,28,aug,0.43,9,-1,0,unknown,no,0,8
22470,36,technician,married,secondary,no,4542,yes,no,28,aug,1.27,16,-1,0,unknown,no,0,8
22471,56,blue-collar,married,primary,no,313,no,no,28,aug,0.4,16,-1,0,unknown,no,0,8
22472,46,technician,married,secondary,no,292,no,yes,28,aug,0.12,13,-1,0,unknown,no,0,8
22473,43,management,single,tertiary,no,946,no,no,28,aug,0.67,1,-1,0,unknown,no,0,8
22474,41,technician,divorced,secondary,no,195,no,no,28,aug,4.33,1,-1,0,unknown,no,0,8
22475,31,technician,married,secondary,no,367,no,no,28,aug,1.32,17,-1,0,unknown,no,0,8
22476,48,blue-collar,married,primary,no,266,no,no,28,aug,0.97,5,-1,0,unknown,no,0,8
22477,60,technician,divorced,secondary,no,-50,no,no,28,aug,7.22,12,-1,0,unknown,no,0,8
22478,36,technician,single,secondary,no,34,no,yes,28,aug,4.12,1,-1,0,unknown,no,0,8
22479,34,management,single,tertiary,no,603,no,no,28,aug,13.12,1,-1,0,unknown,no,0,8
22480,58,retired,married,tertiary,no,1326,no,no,28,aug,3.35,1,-1,0,unknown,no,0,8
22481,45,technician,married,tertiary,no,265,no,no,28,aug,0.23,3,-1,0,unknown,no,0,8
22482,39,management,married,tertiary,no,-17,yes,yes,28,aug,15.13,1,-1,0,unknown,yes,1,8
22483,55,technician,married,secondary,no,55,no,yes,28,aug,0.32,17,-1,0,unknown,no,0,8
22484,32,technician,married,secondary,no,963,no,no,28,aug,0.25,13,-1,0,unknown,no,0,8
22485,41,management,single,tertiary,no,4522,no,no,28,aug,0.92,1,-1,0,unknown,no,0,8
22486,32,technician,married,secondary,no,235,yes,no,28,aug,11.47,6,-1,0,unknown,no,0,8
22487,32,technician,single,secondary,no,792,no,no,29,aug,3.22,2,-1,0,unknown,no,0,8
22488,31,management,single,tertiary,no,58,no,no,29,aug,3.45,2,-1,0,unknown,no,0,8
22489,33,management,single,tertiary,no,2059,no,no,29,aug,1.77,2,-1,0,unknown,no,0,8
22490,36,technician,married,secondary,no,216,no,no,29,aug,1.33,2,-1,0,unknown,no,0,8
22491,35,technician,single,secondary,no,634,yes,no,29,aug,2.03,2,-1,0,unknown,no,0,8
22492,38,self-employed,married,tertiary,no,1029,no,no,29,aug,0.7,2,-1,0,unknown,no,0,8
22493,36,technician,married,secondary,no,432,yes,no,29,aug,1.08,2,-1,0,unknown,no,0,8
22494,47,blue-collar,married,primary,no,961,no,no,29,aug,0.75,11,-1,0,unknown,no,0,8
22495,31,technician,married,tertiary,no,0,no,no,29,aug,1.17,2,-1,0,unknown,no,0,8
22496,49,services,married,secondary,no,413,yes,yes,29,aug,2.92,2,-1,0,unknown,no,0,8
22497,59,technician,divorced,secondary,no,0,no,no,29,aug,2.1,2,-1,0,unknown,no,0,8
22498,37,management,married,tertiary,no,4293,yes,no,29,aug,2.5,2,-1,0,unknown,no,0,8
22499,42,technician,married,secondary,no,0,no,no,29,aug,1.37,12,-1,0,unknown,no,0,8
22500,46,blue-collar,married,secondary,no,1673,yes,no,29,aug,0.93,10,-1,0,unknown,no,0,8
22501,35,technician,married,tertiary,no,358,no,no,29,aug,1.53,9,-1,0,unknown,no,0,8
22502,41,technician,single,tertiary,no,1026,no,no,29,aug,0.98,6,-1,0,unknown,no,0,8
22503,35,technician,divorced,secondary,no,56,no,no,29,aug,0.4,12,-1,0,unknown,no,0,8
22504,34,management,single,tertiary,no,-281,no,no,29,aug,0.93,6,-1,0,unknown,no,0,8
22505,38,technician,divorced,tertiary,no,82,no,no,29,aug,0.63,13,-1,0,unknown,no,0,8
22506,33,technician,married,secondary,no,79,no,no,29,aug,2.4,3,-1,0,unknown,no,0,8
22507,36,technician,single,secondary,no,0,no,no,29,aug,1.42,6,-1,0,unknown,no,0,8
22508,33,technician,married,secondary,no,58,yes,no,29,aug,0.95,2,-1,0,unknown,no,0,8
22509,31,management,single,tertiary,no,350,no,no,29,aug,1.18,24,-1,0,unknown,no,0,8
22510,45,self-employed,married,primary,no,373,no,no,29,aug,1.37,11,-1,0,unknown,no,0,8
22511,32,management,married,tertiary,no,134,no,yes,29,aug,2.7,2,-1,0,unknown,no,0,8
22512,34,management,married,tertiary,no,0,no,no,29,aug,2.0,2,-1,0,unknown,no,0,8
22513,33,services,married,secondary,no,28,no,no,29,aug,1.22,2,-1,0,unknown,no,0,8
22514,47,admin.,married,secondary,no,996,no,no,29,aug,4.12,2,-1,0,unknown,no,0,8
22515,37,technician,married,tertiary,no,1561,no,no,29,aug,1.47,7,-1,0,unknown,no,0,8
22516,35,technician,divorced,secondary,no,515,yes,yes,29,aug,1.9,3,-1,0,unknown,no,0,8
22517,37,management,single,secondary,no,45,no,no,29,aug,1.65,3,-1,0,unknown,no,0,8
22518,60,retired,married,tertiary,no,614,no,no,29,aug,0.83,3,-1,0,unknown,no,0,8
22519,38,technician,married,secondary,no,300,no,no,29,aug,2.08,5,-1,0,unknown,no,0,8
22520,38,technician,single,secondary,no,332,yes,no,29,aug,1.22,2,-1,0,unknown,no,0,8
22521,30,technician,married,secondary,no,32,no,no,29,aug,1.22,2,-1,0,unknown,no,0,8
22522,47,technician,divorced,tertiary,no,8,no,no,29,aug,1.03,2,-1,0,unknown,no,0,8
22523,40,management,married,tertiary,no,194,no,yes,29,aug,3.15,2,-1,0,unknown,no,0,8
22524,47,blue-collar,married,primary,no,193,yes,no,29,aug,2.85,2,-1,0,unknown,no,0,8
22525,53,admin.,married,secondary,no,578,no,no,29,aug,0.98,2,-1,0,unknown,no,0,8
22526,48,blue-collar,married,secondary,no,647,no,no,29,aug,1.07,8,-1,0,unknown,no,0,8
22527,46,management,married,tertiary,no,1008,no,no,29,aug,0.4,13,-1,0,unknown,no,0,8
22528,36,technician,single,secondary,no,0,no,no,29,aug,0.35,2,-1,0,unknown,no,0,8
22529,33,management,married,tertiary,no,452,yes,no,29,aug,2.8,2,-1,0,unknown,no,0,8
22530,56,management,married,tertiary,no,2925,no,no,29,aug,2.22,6,-1,0,unknown,no,0,8
22531,32,management,married,tertiary,no,0,no,no,29,aug,3.05,2,-1,0,unknown,no,0,8
22532,35,technician,single,secondary,no,3490,yes,no,29,aug,10.72,2,-1,0,unknown,yes,1,8
22533,32,technician,single,secondary,yes,-1,no,no,29,aug,3.08,2,-1,0,unknown,no,0,8
22534,45,management,married,tertiary,no,1186,no,no,29,aug,0.42,7,-1,0,unknown,no,0,8
22535,45,technician,divorced,secondary,no,54,no,no,29,aug,1.38,3,-1,0,unknown,no,0,8
22537,37,technician,single,tertiary,no,160,no,no,29,aug,3.4,2,-1,0,unknown,no,0,8
22538,51,blue-collar,married,primary,no,462,yes,no,29,aug,2.73,2,-1,0,unknown,no,0,8
22539,35,technician,married,tertiary,no,393,no,no,29,aug,2.5,2,-1,0,unknown,no,0,8
22540,47,self-employed,married,secondary,no,0,no,no,29,aug,1.5,6,-1,0,unknown,no,0,8
22541,32,management,single,tertiary,no,0,no,no,29,aug,1.05,2,-1,0,unknown,no,0,8
22542,35,management,single,tertiary,no,0,no,no,29,aug,2.18,2,-1,0,unknown,no,0,8
22543,31,management,single,tertiary,no,471,no,no,29,aug,2.55,2,-1,0,unknown,no,0,8
22544,46,management,single,tertiary,no,134,no,no,29,aug,0.67,2,-1,0,unknown,no,0,8
22545,49,management,married,tertiary,no,0,no,no,29,aug,1.7,2,-1,0,unknown,no,0,8
22546,45,technician,married,secondary,no,865,no,no,29,aug,1.33,4,-1,0,unknown,no,0,8
22547,33,technician,married,secondary,yes,-708,no,no,29,aug,1.55,2,-1,0,unknown,no,0,8
22548,51,admin.,married,secondary,no,255,no,no,29,aug,2.63,2,-1,0,unknown,no,0,8
22549,59,retired,married,secondary,no,374,no,no,29,aug,4.53,2,-1,0,unknown,no,0,8
22550,48,management,divorced,tertiary,no,700,yes,no,29,aug,8.13,2,-1,0,unknown,no,0,8
22551,57,admin.,married,secondary,no,1218,no,no,29,aug,3.57,7,-1,0,unknown,no,0,8
22552,33,technician,married,tertiary,no,599,yes,no,29,aug,7.68,2,-1,0,unknown,no,0,8
22553,39,housemaid,divorced,primary,no,239,no,no,29,aug,3.4,2,-1,0,unknown,no,0,8
22554,39,management,single,tertiary,no,109,no,no,29,aug,2.65,2,-1,0,unknown,no,0,8
22555,42,technician,divorced,secondary,no,112,no,no,29,aug,1.15,4,-1,0,unknown,no,0,8
22556,37,management,married,tertiary,no,5,no,no,29,aug,0.6,2,-1,0,unknown,no,0,8
22557,30,management,single,tertiary,no,0,no,no,29,aug,2.25,2,-1,0,unknown,no,0,8
22558,46,blue-collar,married,secondary,no,877,no,no,29,aug,5.65,2,-1,0,unknown,no,0,8
22559,33,technician,married,secondary,no,8,no,no,29,aug,7.7,2,-1,0,unknown,no,0,8
22560,49,management,single,secondary,no,0,no,no,29,aug,2.02,2,-1,0,unknown,no,0,8
22561,36,self-employed,married,primary,no,0,no,no,29,aug,1.62,2,-1,0,unknown,no,0,8
22562,31,services,single,secondary,no,2070,no,no,29,aug,5.32,2,-1,0,unknown,no,0,8
22563,34,management,married,tertiary,no,53,yes,yes,29,aug,4.27,2,-1,0,unknown,no,0,8
22564,35,technician,married,secondary,no,-146,yes,no,29,aug,4.0,2,-1,0,unknown,no,0,8
22565,56,management,married,tertiary,no,67,no,yes,29,aug,1.47,2,-1,0,unknown,no,0,8
22566,32,technician,single,secondary,no,284,no,no,29,aug,2.68,2,-1,0,unknown,no,0,8
22567,33,management,married,tertiary,no,310,no,no,29,aug,2.98,2,-1,0,unknown,no,0,8
22568,48,blue-collar,married,secondary,no,134,no,no,29,aug,3.33,7,-1,0,unknown,no,0,8
22569,34,admin.,married,secondary,no,96,no,no,29,aug,1.82,2,-1,0,unknown,no,0,8
22570,35,technician,single,tertiary,no,33,no,no,29,aug,5.0,2,-1,0,unknown,no,0,8
22571,32,technician,married,secondary,no,444,no,no,29,aug,1.05,2,-1,0,unknown,no,0,8
22572,58,services,married,secondary,no,74,no,no,29,aug,1.75,2,-1,0,unknown,no,0,8
22573,31,technician,single,secondary,no,0,no,no,29,aug,3.55,4,-1,0,unknown,no,0,8
22574,33,technician,single,tertiary,no,176,no,no,29,aug,1.87,2,-1,0,unknown,no,0,8
22575,32,management,single,tertiary,no,0,no,no,29,aug,4.25,2,-1,0,unknown,no,0,8
22576,31,technician,single,secondary,no,-2,no,no,29,aug,2.18,2,-1,0,unknown,no,0,8
22577,59,self-employed,married,tertiary,no,1059,no,no,29,aug,1.72,2,-1,0,unknown,no,0,8
22578,48,technician,married,tertiary,no,16,no,no,29,aug,1.28,2,-1,0,unknown,no,0,8
22579,32,management,single,tertiary,no,769,no,no,29,aug,11.58,2,-1,0,unknown,yes,1,8
22580,36,management,married,tertiary,no,4,yes,no,29,aug,2.65,2,-1,0,unknown,no,0,8
22581,33,technician,married,secondary,no,118,yes,no,29,aug,1.72,2,-1,0,unknown,no,0,8
22582,38,admin.,divorced,secondary,no,1314,no,no,29,aug,2.6,2,-1,0,unknown,no,0,8
22583,54,technician,married,secondary,no,184,no,no,29,aug,1.35,8,-1,0,unknown,no,0,8
22584,39,management,married,tertiary,no,0,no,no,29,aug,1.57,2,-1,0,unknown,no,0,8
22585,48,technician,divorced,secondary,no,105,no,no,29,aug,8.67,2,-1,0,unknown,no,0,8
22586,31,technician,single,secondary,no,0,no,no,29,aug,0.58,14,-1,0,unknown,no,0,8
22587,34,technician,single,secondary,no,943,no,no,29,aug,1.6,4,-1,0,unknown,no,0,8
22588,39,management,divorced,tertiary,no,115,no,no,29,aug,5.75,2,-1,0,unknown,no,0,8
22589,31,technician,married,secondary,no,13,no,no,29,aug,4.08,2,-1,0,unknown,no,0,8
22590,55,management,single,tertiary,no,430,no,no,29,aug,1.32,4,-1,0,unknown,no,0,8
22591,50,management,divorced,tertiary,no,0,no,no,29,aug,2.13,2,-1,0,unknown,no,0,8
22592,45,technician,married,secondary,no,88,no,no,29,aug,2.5,2,-1,0,unknown,no,0,8
22593,35,management,married,tertiary,no,171,no,no,29,aug,3.4,2,-1,0,unknown,no,0,8
22594,31,technician,married,secondary,no,251,no,yes,29,aug,2.6,2,-1,0,unknown,no,0,8
22595,37,management,married,tertiary,no,-9,no,no,29,aug,2.8,2,-1,0,unknown,no,0,8
22596,34,technician,married,secondary,yes,91,no,no,29,aug,1.12,4,-1,0,unknown,no,0,8
22597,33,services,married,secondary,no,233,no,no,29,aug,2.58,2,-1,0,unknown,no,0,8
22598,33,technician,married,tertiary,no,503,no,no,29,aug,1.52,2,-1,0,unknown,no,0,8
22599,55,admin.,married,secondary,no,0,no,no,29,aug,1.47,2,-1,0,unknown,no,0,8
22600,41,technician,married,secondary,no,0,no,no,29,aug,2.35,2,-1,0,unknown,no,0,8
22601,33,technician,divorced,secondary,no,22,no,no,29,aug,1.18,2,-1,0,unknown,no,0,8
22602,46,blue-collar,married,primary,no,123,no,no,29,aug,2.8,2,-1,0,unknown,no,0,8
22603,60,retired,married,primary,no,219,no,no,29,aug,3.92,2,-1,0,unknown,no,0,8
22604,47,management,divorced,tertiary,no,310,no,no,29,aug,2.27,2,-1,0,unknown,no,0,8
22605,31,management,single,tertiary,no,96,no,no,29,aug,1.05,2,-1,0,unknown,no,0,8
22606,41,management,single,tertiary,no,2408,no,no,29,aug,2.03,2,-1,0,unknown,no,0,8
22607,46,blue-collar,married,secondary,no,1685,yes,no,29,aug,3.38,2,-1,0,unknown,no,0,8
22608,47,entrepreneur,married,secondary,no,8480,no,no,29,aug,2.28,9,-1,0,unknown,no,0,8
22609,31,management,married,tertiary,no,315,no,no,29,aug,1.82,4,-1,0,unknown,no,0,8
22610,34,technician,divorced,secondary,no,7,yes,yes,29,aug,4.55,2,-1,0,unknown,no,0,8
22611,45,blue-collar,married,primary,no,492,no,no,29,aug,2.35,2,-1,0,unknown,no,0,8
22612,32,management,married,tertiary,no,500,no,yes,29,aug,1.78,2,-1,0,unknown,no,0,8
22613,49,management,married,tertiary,no,146,no,no,29,aug,1.43,2,-1,0,unknown,no,0,8
22614,39,management,single,secondary,no,36,no,no,29,aug,1.17,2,-1,0,unknown,no,0,8
22615,47,services,married,secondary,no,518,no,no,29,aug,1.6,2,-1,0,unknown,no,0,8
22616,59,technician,divorced,secondary,no,2595,yes,no,29,aug,6.63,2,-1,0,unknown,no,0,8
22617,48,management,married,tertiary,no,494,no,no,29,aug,1.35,8,-1,0,unknown,no,0,8
22618,33,management,married,tertiary,no,0,no,no,29,aug,1.0,2,-1,0,unknown,no,0,8
22619,38,technician,single,secondary,no,173,no,no,29,aug,2.5,4,-1,0,unknown,no,0,8
22620,33,management,single,tertiary,no,335,no,no,29,aug,2.17,4,-1,0,unknown,no,0,8
22621,49,technician,married,secondary,no,10,no,no,29,aug,2.25,2,-1,0,unknown,no,0,8
22622,31,technician,divorced,secondary,no,0,no,no,29,aug,4.27,2,-1,0,unknown,no,0,8
22623,46,management,divorced,secondary,no,-852,no,yes,29,aug,12.13,2,-1,0,unknown,no,0,8
22624,33,housemaid,married,secondary,no,230,no,yes,29,aug,4.4,2,-1,0,unknown,no,0,8
22625,38,management,single,tertiary,no,0,no,no,29,aug,1.58,2,-1,0,unknown,no,0,8
22626,59,technician,married,secondary,no,0,no,no,29,aug,1.03,2,-1,0,unknown,no,0,8
22627,49,blue-collar,married,secondary,no,102,no,no,29,aug,3.5,2,-1,0,unknown,no,0,8
22628,40,technician,married,secondary,no,56,no,no,29,aug,1.28,2,-1,0,unknown,no,0,8
22629,32,technician,single,secondary,no,1179,no,no,29,aug,1.93,2,-1,0,unknown,no,0,8
22630,34,management,single,secondary,no,194,no,no,29,aug,3.1,2,-1,0,unknown,no,0,8
22631,54,blue-collar,married,primary,no,1059,no,no,29,aug,1.22,8,-1,0,unknown,no,0,8
22632,45,blue-collar,married,primary,no,121,no,no,29,aug,1.55,11,-1,0,unknown,no,0,8
22633,30,management,single,tertiary,no,3849,no,no,29,aug,1.92,2,-1,0,unknown,no,0,8
22634,40,self-employed,single,tertiary,no,41,no,no,29,aug,1.73,2,-1,0,unknown,no,0,8
22635,42,unemployed,divorced,tertiary,no,-166,no,no,29,aug,1.42,4,-1,0,unknown,no,0,8
22636,33,management,single,tertiary,no,-359,no,no,29,aug,0.98,2,-1,0,unknown,no,0,8
22637,43,admin.,married,secondary,no,257,no,no,29,aug,3.1,6,-1,0,unknown,no,0,8
22638,39,technician,divorced,secondary,no,8,no,no,29,aug,17.13,2,-1,0,unknown,no,0,8
22639,40,technician,divorced,secondary,no,0,no,no,29,aug,4.98,3,-1,0,unknown,no,0,8
22640,52,technician,married,tertiary,no,214,no,no,29,aug,2.68,3,-1,0,unknown,no,0,8
22641,55,blue-collar,married,primary,no,771,no,no,29,aug,1.63,19,-1,0,unknown,no,0,8
22642,35,management,married,tertiary,no,511,no,no,29,aug,1.52,4,-1,0,unknown,no,0,8
22643,54,technician,married,secondary,no,1670,no,no,29,aug,3.45,7,-1,0,unknown,no,0,8
22644,45,blue-collar,married,primary,no,85,no,no,29,aug,2.22,4,-1,0,unknown,no,0,8
22645,33,blue-collar,married,secondary,no,842,no,no,29,aug,1.85,4,-1,0,unknown,no,0,8
22646,46,blue-collar,married,primary,no,201,no,no,29,aug,2.72,6,-1,0,unknown,no,0,8
22647,31,technician,married,secondary,no,4800,yes,no,29,aug,2.75,4,-1,0,unknown,no,0,8
