,age,job,marital,education,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,subscription,month_num
16994,43,technician,married,secondary,-235,1,1,29,may,260,2,-1,0,2,0,5
16995,43,technician,married,secondary,-1701,1,0,26,may,285,1,-1,0,2,0,5
16996,43,technician,married,primary,4844,1,0,19,nov,434,1,-1,0,2,0,11
16998,43,technician,married,primary,2586,1,0,20,apr,354,1,-1,0,2,0,4
16999,43,technician,married,primary,2309,1,0,22,jul,578,1,-1,0,2,0,7
17000,43,technician,married,primary,201,0,0,21,nov,69,2,-1,0,2,0,11
17001,43,technician,married,primary,117,1,0,7,may,84,2,-1,0,2,0,5
17002,43,technician,married,primary,-441,1,0,14,jul,216,3,-1,0,2,0,7
17004,43,technician,divorced,unknown,4389,0,0,8,apr,618,1,-1,0,2,1,4
17005,43,technician,divorced,unknown,205,1,0,5,may,1419,1,-1,0,2,0,5
17006,43,technician,divorced,tertiary,27,0,0,7,jul,412,4,-1,0,2,0,7
17007,43,technician,divorced,tertiary,123,0,0,14,may,279,2,-1,0,2,0,5
17008,43,technician,divorced,tertiary,1088,0,0,20,aug,341,3,-1,0,2,0,8
17009,43,technician,divorced,tertiary,1026,1,1,7,may,224,5,-1,0,2,0,5
17010,43,technician,divorced,tertiary,101,0,0,19,aug,173,3,-1,0,2,0,8
17011,43,technician,divorced,tertiary,0,0,0,28,aug,142,10,-1,0,2,0,8
17012,43,technician,divorced,secondary,73,1,0,14,jul,324,2,-1,0,2,0,7
17013,43,technician,divorced,secondary,87,1,0,26,may,51,2,-1,0,2,0,5
17015,43,technician,divorced,secondary,773,1,0,17,apr,398,2,-1,0,2,0,4
17016,43,technician,divorced,secondary,6835,0,0,20,jun,262,2,-1,0,2,0,6
17018,43,technician,divorced,secondary,64,1,0,14,aug,55,2,-1,0,2,0,8
17019,43,technician,divorced,secondary,365,1,0,4,jun,406,2,-1,0,2,0,6
17020,43,technician,divorced,secondary,353,1,0,23,may,153,1,-1,0,2,0,5
17022,43,technician,divorced,secondary,177,1,0,8,may,209,3,-1,0,2,0,5
17023,43,technician,divorced,secondary,167,0,0,4,aug,211,3,-1,0,2,0,8
17024,43,technician,divorced,secondary,1648,0,0,17,nov,80,1,-1,0,2,0,11
17027,43,technician,divorced,secondary,159,0,0,11,aug,160,2,-1,0,2,0,8
17028,43,technician,divorced,secondary,1532,0,0,11,aug,61,2,-1,0,2,0,8
17029,43,technician,divorced,secondary,1413,1,0,28,jul,75,3,-1,0,2,0,7
17030,43,technician,divorced,secondary,1326,0,0,26,aug,93,2,-1,0,2,0,8
17032,43,technician,divorced,secondary,0,0,0,14,may,333,1,-1,0,2,0,5
17033,43,technician,divorced,secondary,0,0,0,28,aug,192,2,-1,0,2,0,8
17034,43,technician,divorced,secondary,0,0,0,19,aug,332,3,-1,0,2,0,8
17035,43,technician,divorced,secondary,-414,0,0,27,aug,590,4,-1,0,2,0,8
17036,43,technician,divorced,secondary,-36,1,0,5,aug,292,1,-1,0,2,0,8
17038,43,technician,divorced,secondary,-278,0,0,28,aug,103,8,-1,0,2,0,8
17039,43,technician,divorced,secondary,-191,0,0,11,jun,76,3,-1,0,2,0,6
17040,43,technician,divorced,primary,13,0,1,9,jul,977,4,-1,0,2,0,7
17041,43,services,single,unknown,193,1,0,8,may,74,7,-1,0,2,0,5
17042,43,services,single,unknown,0,0,0,5,may,73,1,-1,0,2,0,5
17043,43,services,single,tertiary,553,0,0,11,may,323,1,-1,0,2,0,5
17044,43,services,single,tertiary,126,1,0,20,jun,351,2,-1,0,2,0,6
17045,43,services,single,secondary,848,0,0,5,jun,168,2,-1,0,2,0,6
17046,43,services,single,secondary,66,1,0,8,may,198,1,-1,0,2,0,5
17047,43,services,single,secondary,620,0,1,29,jan,155,1,-1,0,2,0,1
17048,43,services,single,secondary,550,1,0,13,may,107,2,-1,0,2,0,5
17049,43,services,single,secondary,532,1,0,9,jun,216,2,-1,0,2,0,6
17051,43,services,single,secondary,370,1,0,4,feb,257,1,-1,0,2,0,2
17052,43,services,single,secondary,37,1,0,7,may,329,2,-1,0,2,0,5
17054,43,services,single,secondary,2444,0,1,2,jun,130,1,-1,0,2,0,6
17055,43,services,single,secondary,21,0,0,3,feb,203,3,-1,0,2,0,2
17056,43,services,single,secondary,0,1,0,14,may,88,4,-1,0,2,0,5
17058,43,services,married,unknown,790,0,0,2,feb,126,1,-1,0,2,0,2
17059,43,services,married,tertiary,519,1,0,18,may,715,6,-1,0,2,0,5
17061,43,services,married,tertiary,2764,0,0,11,aug,270,2,-1,0,2,0,8
17062,43,services,married,secondary,978,1,1,26,may,82,2,-1,0,2,0,5
17063,43,services,married,secondary,94,1,1,5,nov,68,1,-1,0,2,0,11
17064,43,services,married,secondary,87,0,0,22,jul,183,1,-1,0,2,0,7
17065,43,services,married,secondary,861,1,0,9,jun,78,1,-1,0,2,0,6
17066,43,services,married,secondary,823,1,0,14,may,293,3,-1,0,2,0,5
17067,43,services,married,secondary,778,0,0,14,jul,619,2,-1,0,2,0,7
17070,43,services,married,secondary,68,1,1,15,may,159,1,-1,0,2,0,5
17071,43,services,married,secondary,642,0,0,31,jul,644,2,-1,0,2,0,7
17072,43,services,married,secondary,6346,1,0,11,may,57,1,-1,0,2,0,5
17074,43,services,married,secondary,488,1,0,6,feb,8,6,-1,0,2,0,2
17075,43,services,married,secondary,43,1,0,18,may,199,1,-1,0,2,0,5
17076,43,services,married,secondary,41,1,1,5,may,127,2,-1,0,2,0,5
17077,43,services,married,secondary,384,1,1,19,may,277,3,-1,0,2,0,5
17078,43,services,married,secondary,378,0,1,12,aug,321,4,-1,0,2,0,8
17080,43,services,married,secondary,3608,1,0,16,may,165,6,-1,0,2,0,5
17081,43,services,married,secondary,354,1,0,4,feb,49,2,-1,0,2,0,2
17082,43,services,married,secondary,3409,1,0,13,may,172,1,-1,0,2,0,5
17083,43,services,married,secondary,3305,1,0,17,nov,387,1,-1,0,2,0,11
17084,43,services,married,secondary,278,1,0,26,may,14,20,-1,0,2,0,5
17085,43,services,married,secondary,2478,1,0,12,jun,157,1,-1,0,2,0,6
17087,43,services,married,secondary,216,1,1,11,may,129,1,-1,0,2,0,5
17090,43,services,married,secondary,2126,0,0,5,aug,92,2,-1,0,2,0,8
17091,43,services,married,secondary,205,1,0,15,apr,226,2,-1,0,2,0,4
17092,43,services,married,secondary,192,1,1,30,may,273,2,-1,0,2,0,5
17093,43,services,married,secondary,177,1,0,8,may,120,1,-1,0,2,0,5
17094,43,services,married,secondary,1625,1,0,20,apr,390,1,-1,0,2,0,4
17095,43,services,married,secondary,14679,1,0,20,nov,165,3,-1,0,2,0,11
17096,43,services,married,secondary,1450,1,0,4,jun,227,2,-1,0,2,0,6
17097,43,services,married,secondary,1220,0,0,28,jul,307,2,-1,0,2,0,7
17098,43,services,married,secondary,122,1,0,5,may,355,2,-1,0,2,0,5
17099,43,services,married,secondary,0,1,0,27,may,129,1,-1,0,2,0,5
17100,43,services,married,secondary,0,1,0,14,may,260,3,-1,0,2,0,5
17101,43,services,married,secondary,0,0,0,26,may,483,1,-1,0,2,0,5
17102,43,services,married,secondary,0,0,0,12,jun,105,1,-1,0,2,0,6
17103,43,services,married,secondary,0,0,0,4,feb,235,2,-1,0,2,0,2
17104,43,services,married,secondary,-456,1,0,29,may,102,4,-1,0,2,0,5
17105,43,services,married,secondary,-45,1,1,3,feb,140,3,-1,0,2,0,2
17106,43,services,married,secondary,-416,1,1,14,jul,80,3,-1,0,2,0,7
17108,43,services,married,secondary,-392,0,1,8,jul,185,1,-1,0,2,0,7
17109,43,services,married,secondary,-236,1,0,28,jul,745,7,-1,0,2,1,7
17111,43,services,married,secondary,-1,0,0,30,jul,605,2,-1,0,2,0,7
17112,43,services,married,primary,822,1,0,16,may,112,1,-1,0,2,0,5
17113,43,services,married,primary,574,1,0,8,may,140,1,-1,0,2,0,5
17114,43,services,married,primary,448,1,0,26,may,118,6,-1,0,2,0,5
17115,43,services,married,primary,3,1,0,5,may,186,2,-1,0,2,0,5
17116,43,services,married,primary,29,0,0,7,jul,259,8,-1,0,2,0,7
17120,43,services,married,primary,-88,1,1,21,nov,94,2,-1,0,2,0,11
17122,43,services,married,primary,-2122,1,1,18,nov,141,3,-1,0,2,0,11
17123,43,services,divorced,unknown,2363,1,0,17,nov,229,1,-1,0,2,0,11
17124,43,services,divorced,unknown,159,0,0,16,jun,112,4,-1,0,2,0,6
17126,43,services,divorced,tertiary,2279,0,1,26,jun,344,1,-1,0,2,0,6
17127,43,services,divorced,secondary,957,0,1,22,jul,145,4,-1,0,2,0,7
17128,43,services,divorced,secondary,7816,1,0,15,may,16,3,-1,0,2,0,5
17129,43,services,divorced,secondary,62,0,0,18,jun,67,1,-1,0,2,0,6
17130,43,services,divorced,secondary,5571,0,0,9,jun,149,1,-1,0,2,0,6
17131,43,services,divorced,secondary,553,1,0,3,feb,362,2,-1,0,2,0,2
17133,43,services,divorced,secondary,313,1,0,8,may,155,2,-1,0,2,0,5
17135,43,services,divorced,secondary,207,1,0,16,may,132,1,-1,0,2,0,5
17136,43,services,divorced,secondary,206,1,0,14,may,436,1,-1,0,2,0,5
17137,43,services,divorced,secondary,130,1,0,8,may,193,1,-1,0,2,0,5
17139,43,services,divorced,secondary,1040,1,0,19,may,552,3,-1,0,2,1,5
17140,43,services,divorced,secondary,0,1,0,6,may,125,2,-1,0,2,0,5
17141,43,services,divorced,secondary,0,0,0,31,jul,106,4,-1,0,2,0,7
17142,43,services,divorced,secondary,-287,1,0,20,apr,580,4,-1,0,2,0,4
17143,43,services,divorced,secondary,-145,1,0,28,jul,68,3,-1,0,2,0,7
17144,43,self-employed,single,unknown,3173,0,0,15,may,746,1,-1,0,2,1,5
17145,43,self-employed,single,tertiary,2169,0,0,5,aug,229,2,-1,0,2,0,8
17146,43,self-employed,single,tertiary,0,0,0,19,jun,147,1,-1,0,2,0,6
17147,43,self-employed,single,secondary,798,1,0,12,may,217,1,-1,0,2,0,5
17148,43,self-employed,single,primary,1337,1,1,20,nov,632,2,-1,0,2,0,11
17149,43,self-employed,married,unknown,6,1,0,29,may,365,2,-1,0,2,0,5
17150,43,self-employed,married,tertiary,310,1,0,11,may,84,7,-1,0,2,0,5
17151,43,self-employed,married,tertiary,819,0,0,20,jun,285,4,-1,0,2,0,6
17152,43,self-employed,married,tertiary,6424,0,0,20,nov,55,1,-1,0,2,0,11
17153,43,self-employed,married,tertiary,64,0,0,6,jun,230,2,-1,0,2,0,6
17154,43,self-employed,married,tertiary,488,0,0,20,aug,190,12,-1,0,2,0,8
17155,43,self-employed,married,tertiary,4324,1,0,19,jun,105,1,-1,0,2,0,6
17156,43,self-employed,married,tertiary,423,0,0,14,aug,3322,2,-1,0,2,0,8
17158,43,self-employed,married,tertiary,3003,0,0,8,aug,358,3,-1,0,2,0,8
17160,43,self-employed,married,tertiary,2501,0,0,29,jan,153,4,-1,0,2,0,1
17163,43,self-employed,married,secondary,-1415,0,0,10,jul,58,1,-1,0,2,0,7
17164,43,self-employed,married,secondary,918,1,0,6,may,193,1,-1,0,2,0,5
17166,43,self-employed,married,secondary,5704,1,0,6,aug,139,2,-1,0,2,0,8
17168,43,self-employed,married,secondary,56,1,0,8,may,612,3,-1,0,2,0,5
17170,43,self-employed,married,secondary,5317,0,0,31,jul,244,2,-1,0,2,0,7
17172,43,self-employed,married,secondary,2940,0,0,29,jan,108,1,-1,0,2,0,1
17173,43,self-employed,married,secondary,284,0,0,28,jan,256,1,-1,0,2,0,1
17174,43,self-employed,married,secondary,274,0,0,14,jul,335,4,-1,0,2,0,7
17175,43,self-employed,married,secondary,14144,1,0,21,nov,504,1,-1,0,2,1,11
17176,43,self-employed,married,secondary,1239,1,1,23,jul,355,3,-1,0,2,0,7
17177,43,self-employed,married,secondary,104,0,0,17,jun,332,1,-1,0,2,0,6
17178,43,self-employed,married,secondary,0,1,0,8,may,131,1,-1,0,2,0,5
17179,43,self-employed,married,secondary,0,0,0,25,sep,399,2,-1,0,2,0,9
17180,43,self-employed,married,primary,385,0,0,6,aug,359,2,-1,0,2,0,8
17181,43,self-employed,married,primary,9304,0,0,8,aug,362,4,-1,0,2,0,8
17182,43,self-employed,married,primary,66,1,0,7,may,175,5,-1,0,2,0,5
17183,43,self-employed,married,primary,5039,0,0,20,nov,227,1,-1,0,2,0,11
17184,43,self-employed,married,primary,0,1,0,30,oct,81,1,-1,0,2,0,10
17186,43,self-employed,divorced,secondary,347,0,0,19,nov,1468,3,-1,0,2,1,11
17187,43,self-employed,divorced,secondary,1187,1,0,4,feb,80,2,-1,0,2,0,2
17188,43,self-employed,divorced,primary,0,0,0,30,jul,266,6,-1,0,2,0,7
17189,43,retired,single,secondary,53,0,0,5,feb,305,4,-1,0,2,0,2
17190,43,retired,single,primary,140,0,1,9,jul,52,1,-1,0,2,0,7
17191,43,retired,married,secondary,860,0,0,30,oct,132,1,-1,0,2,1,10
17192,43,retired,married,secondary,808,0,0,16,jul,481,3,-1,0,2,0,7
17193,43,retired,married,secondary,56,1,1,15,may,259,1,-1,0,2,0,5
17194,43,retired,married,secondary,520,1,0,20,may,15,13,-1,0,2,0,5
17195,43,retired,married,primary,7298,0,0,11,jun,36,2,-1,0,2,0,6
17196,43,retired,married,primary,471,0,1,15,may,114,2,-1,0,2,0,5
17197,43,retired,married,primary,400,1,0,28,jul,282,3,-1,0,2,0,7
17198,43,retired,married,primary,222,0,0,24,jul,203,2,-1,0,2,0,7
17199,43,retired,divorced,primary,5805,0,0,13,aug,111,5,-1,0,2,0,8
17200,43,management,single,tertiary,946,0,0,28,aug,40,1,-1,0,2,0,8
17201,43,management,single,tertiary,8224,1,0,15,jul,70,1,-1,0,2,0,7
17202,43,management,single,tertiary,778,1,0,25,aug,230,5,-1,0,2,0,8
17203,43,management,single,tertiary,776,0,0,18,may,52,9,-1,0,2,0,5
17204,43,management,single,tertiary,690,1,0,30,may,58,1,-1,0,2,0,5
17205,43,management,single,tertiary,5658,0,0,12,jun,462,3,-1,0,2,0,6
17206,43,management,single,tertiary,483,0,0,19,aug,950,6,-1,0,2,1,8
17207,43,management,single,tertiary,47,1,0,7,jul,316,5,-1,0,2,0,7
17208,43,management,single,tertiary,3872,1,0,9,jul,225,2,-1,0,2,0,7
17209,43,management,single,tertiary,379,1,0,28,jan,74,1,-1,0,2,0,1
17210,43,management,single,tertiary,359,1,0,12,may,899,3,-1,0,2,0,5
17211,43,management,single,tertiary,2081,0,0,22,oct,554,3,-1,0,2,1,10
17212,43,management,single,tertiary,2067,1,0,8,may,756,1,-1,0,2,1,5
17213,43,management,single,tertiary,2048,1,0,5,aug,155,1,-1,0,2,0,8
17214,43,management,single,tertiary,1806,1,0,12,aug,161,2,-1,0,2,0,8
17216,43,management,single,tertiary,1627,0,0,12,aug,105,4,-1,0,2,0,8
17218,43,management,single,tertiary,1304,0,0,6,aug,501,2,-1,0,2,1,8
17220,43,management,single,tertiary,1077,0,1,28,aug,48,3,-1,0,2,0,8
17221,43,management,single,tertiary,1046,0,0,9,jun,901,1,-1,0,2,1,6
17223,43,management,single,tertiary,0,0,0,28,aug,331,2,-1,0,2,0,8
17224,43,management,single,tertiary,0,0,0,11,aug,155,2,-1,0,2,0,8
17226,43,management,single,tertiary,-50,1,1,18,jul,30,2,-1,0,2,0,7
17227,43,management,single,tertiary,-2,0,1,9,jul,124,1,-1,0,2,0,7
17228,43,management,single,secondary,-1164,1,1,18,jul,76,4,-1,0,2,0,7
17229,43,management,single,secondary,469,1,0,17,nov,181,4,-1,0,2,0,11
17230,43,management,single,secondary,465,0,0,28,aug,78,12,-1,0,2,0,8
17231,43,management,single,secondary,2968,0,0,20,jun,30,4,-1,0,2,0,6
17232,43,management,single,secondary,109,1,0,27,may,64,3,-1,0,2,0,5
17233,43,management,single,secondary,1063,1,0,5,feb,141,3,-1,0,2,0,2
17234,43,management,single,secondary,1029,1,0,2,jun,145,1,-1,0,2,0,6
17235,43,management,single,secondary,-228,1,1,16,may,122,2,-1,0,2,0,5
17236,43,management,single,primary,-39,1,0,31,jul,9,23,-1,0,2,0,7
17237,43,management,single,primary,0,0,0,20,jun,280,1,-1,0,2,0,6
17238,43,management,married,unknown,624,1,0,18,jul,400,6,-1,0,2,0,7
17239,43,management,married,unknown,595,0,0,28,jan,518,1,-1,0,2,0,1
17241,43,management,married,unknown,5172,1,0,29,may,57,3,-1,0,2,0,5
17242,43,management,married,unknown,498,1,0,2,jun,73,5,-1,0,2,0,6
17244,43,management,married,unknown,0,1,0,5,may,105,2,-1,0,2,0,5
17245,43,management,married,unknown,0,0,0,20,jun,273,1,-1,0,2,0,6
17246,43,management,married,tertiary,0,0,0,27,aug,25,19,-1,0,2,0,8
17247,43,management,married,tertiary,0,0,0,21,jul,455,2,-1,0,2,0,7
17248,43,management,married,tertiary,-3372,1,0,29,may,386,2,-1,0,2,0,5
17249,43,management,married,tertiary,938,1,0,9,feb,71,2,-1,0,2,0,2
17252,43,management,married,tertiary,870,1,1,8,may,528,1,-1,0,2,0,5
17253,43,management,married,tertiary,839,0,0,22,jul,942,1,-1,0,2,1,7
17254,43,management,married,tertiary,8016,1,0,15,may,422,3,-1,0,2,0,5
17255,43,management,married,tertiary,8,0,0,11,aug,95,4,-1,0,2,0,8
17256,43,management,married,tertiary,79,0,0,26,may,640,1,-1,0,2,1,5
17258,43,management,married,tertiary,724,1,0,29,may,138,1,-1,0,2,0,5
17259,43,management,married,tertiary,715,0,0,20,aug,88,4,-1,0,2,0,8
17260,43,management,married,tertiary,704,0,0,18,jul,116,1,-1,0,2,0,7
17261,43,management,married,tertiary,703,1,0,12,may,67,1,-1,0,2,0,5
17262,43,management,married,tertiary,696,0,0,14,aug,110,8,-1,0,2,0,8
17263,43,management,married,tertiary,690,1,0,6,aug,171,3,-1,0,2,0,8
17264,43,management,married,tertiary,68,1,0,17,nov,31,2,-1,0,2,0,11
17265,43,management,married,tertiary,676,0,0,25,aug,143,4,-1,0,2,0,8
17266,43,management,married,tertiary,657,0,0,18,jun,367,1,-1,0,2,0,6
17267,43,management,married,tertiary,62,1,0,23,jul,212,3,-1,0,2,0,7
17268,43,management,married,tertiary,6,0,0,8,aug,324,2,-1,0,2,0,8
17269,43,management,married,tertiary,5926,0,0,6,aug,685,2,-1,0,2,0,8
17270,43,management,married,tertiary,5670,1,0,15,may,184,2,-1,0,2,0,5
17272,43,management,married,tertiary,5523,0,0,11,jun,78,1,-1,0,2,0,6
17273,43,management,married,tertiary,544,1,0,27,jun,154,6,-1,0,2,0,6
17274,43,management,married,tertiary,536,1,0,14,may,167,4,-1,0,2,0,5
17275,43,management,married,tertiary,5082,0,0,3,feb,99,3,-1,0,2,0,2
17276,43,management,married,tertiary,4923,1,0,10,jul,1102,1,-1,0,2,0,7
17279,43,management,married,tertiary,460,0,1,7,jul,94,1,-1,0,2,0,7
17280,43,management,married,tertiary,46,0,0,27,aug,63,8,-1,0,2,0,8
17281,43,management,married,tertiary,445,0,1,20,jun,196,4,-1,0,2,0,6
17282,43,management,married,tertiary,439,0,0,17,jun,71,1,-1,0,2,0,6
17283,43,management,married,tertiary,438,0,0,17,jun,355,2,-1,0,2,0,6
17284,43,management,married,tertiary,430,0,0,17,nov,44,2,-1,0,2,0,11
17285,43,management,married,tertiary,422,0,0,12,aug,110,1,-1,0,2,0,8
17286,43,management,married,tertiary,41630,0,0,18,aug,68,4,-1,0,2,0,8
17287,43,management,married,tertiary,409,0,0,22,jul,100,7,-1,0,2,0,7
17288,43,management,married,tertiary,4016,1,0,14,aug,159,2,-1,0,2,0,8
17289,43,management,married,tertiary,4004,1,0,15,may,190,2,-1,0,2,0,5
17290,43,management,married,tertiary,400,1,0,5,may,256,1,-1,0,2,0,5
17291,43,management,married,tertiary,40,0,0,10,feb,147,1,-1,0,2,1,2
17292,43,management,married,tertiary,370,0,0,28,aug,142,5,-1,0,2,0,8
17293,43,management,married,tertiary,356,0,0,5,jun,80,1,-1,0,2,0,6
17294,43,management,married,tertiary,354,0,0,14,aug,169,10,-1,0,2,0,8
17295,43,management,married,tertiary,3529,1,0,4,aug,190,3,-1,0,2,0,8
17297,43,management,married,tertiary,3518,0,0,15,jun,181,2,-1,0,2,1,6
17298,43,management,married,tertiary,348,0,1,15,jul,88,3,-1,0,2,0,7
17300,43,management,married,tertiary,3186,0,0,20,aug,151,1,-1,0,2,0,8
17303,43,management,married,tertiary,2987,0,0,11,mar,103,3,-1,0,2,0,3
17304,43,management,married,tertiary,291,1,0,9,may,150,2,-1,0,2,0,5
17305,43,management,married,tertiary,2886,0,0,20,nov,230,1,-1,0,2,0,11
17306,43,management,married,tertiary,28,1,0,20,nov,73,1,-1,0,2,0,11
17308,43,management,married,tertiary,2767,1,0,15,may,317,7,-1,0,2,0,5
17310,43,management,married,tertiary,2759,1,1,8,aug,329,2,-1,0,2,0,8
17311,43,management,married,tertiary,2696,1,0,28,aug,86,10,-1,0,2,0,8
17312,43,management,married,tertiary,2640,0,0,21,nov,314,4,-1,0,2,1,11
17313,43,management,married,tertiary,2616,1,0,14,aug,301,5,-1,0,2,0,8
17314,43,management,married,tertiary,254,1,1,15,jul,104,3,-1,0,2,0,7
17315,43,management,married,tertiary,248,0,0,7,aug,229,4,-1,0,2,0,8
17316,43,management,married,tertiary,2450,0,1,20,oct,124,1,-1,0,2,0,10
17317,43,management,married,tertiary,244,0,0,14,aug,167,2,-1,0,2,0,8
17318,43,management,married,tertiary,241,0,0,28,aug,79,10,-1,0,2,0,8
17319,43,management,married,tertiary,240,1,0,16,apr,453,1,-1,0,2,1,4
17320,43,management,married,tertiary,2383,0,0,13,aug,379,6,-1,0,2,1,8
17322,43,management,married,tertiary,228,1,0,2,feb,84,1,-1,0,2,0,2
17323,43,management,married,tertiary,228,0,0,28,aug,47,18,-1,0,2,0,8
17324,43,management,married,tertiary,21510,0,0,8,aug,248,2,-1,0,2,0,8
17325,43,management,married,tertiary,2100,1,0,21,nov,105,1,-1,0,2,0,11
17326,43,management,married,tertiary,2083,0,0,21,nov,120,2,-1,0,2,0,11
17327,43,management,married,tertiary,2,0,1,20,aug,472,2,-1,0,2,0,8
17329,43,management,married,tertiary,19,1,0,30,may,126,2,-1,0,2,0,5
17330,43,management,married,tertiary,1825,1,0,20,may,742,2,-1,0,2,0,5
17331,43,management,married,tertiary,182,0,0,28,jan,152,1,-1,0,2,0,1
17332,43,management,married,tertiary,1800,0,0,29,jul,103,3,-1,0,2,0,7
17333,43,management,married,tertiary,1791,0,0,5,aug,254,1,-1,0,2,1,8
17334,43,management,married,tertiary,1781,0,0,17,nov,69,2,-1,0,2,0,11
17335,43,management,married,tertiary,177,1,0,10,jul,117,1,-1,0,2,0,7
17336,43,management,married,tertiary,177,0,0,20,jun,9,18,-1,0,2,0,6
17338,43,management,married,tertiary,1751,1,0,21,nov,146,4,-1,0,2,0,11
17340,43,management,married,tertiary,1712,1,0,14,may,254,11,-1,0,2,0,5
17341,43,management,married,tertiary,1684,1,0,18,nov,435,4,-1,0,2,0,11
17342,43,management,married,tertiary,1646,1,0,20,nov,214,1,-1,0,2,0,11
17343,43,management,married,tertiary,15423,1,1,21,nov,170,2,-1,0,2,0,11
17344,43,management,married,tertiary,1530,0,0,7,jul,91,3,-1,0,2,0,7
17345,43,management,married,tertiary,149,1,0,23,jun,662,2,-1,0,2,1,6
17346,43,management,married,tertiary,1451,1,0,20,jun,11,12,-1,0,2,0,6
17347,43,management,married,tertiary,144,1,0,7,may,131,3,-1,0,2,0,5
17348,43,management,married,tertiary,14355,0,0,20,nov,52,2,-1,0,2,0,11
17349,43,management,married,tertiary,143,0,0,19,aug,101,2,-1,0,2,0,8
17352,43,management,married,tertiary,13851,1,0,21,nov,259,1,-1,0,2,0,11
17353,43,management,married,tertiary,1379,1,0,27,may,383,3,-1,0,2,0,5
17354,43,management,married,tertiary,136,0,0,6,aug,120,2,-1,0,2,0,8
17355,43,management,married,tertiary,13450,1,0,4,sep,128,1,-1,0,2,0,9
17358,43,management,married,tertiary,13044,0,0,18,aug,36,4,-1,0,2,0,8
17359,43,management,married,tertiary,13015,1,0,21,nov,56,1,-1,0,2,0,11
17360,43,management,married,tertiary,1264,1,0,13,may,102,2,-1,0,2,0,5
17361,43,management,married,tertiary,1258,0,0,20,oct,312,1,-1,0,2,1,10
17362,43,management,married,tertiary,1253,0,1,18,aug,52,3,-1,0,2,0,8
17363,43,management,married,tertiary,1188,0,0,27,may,140,2,-1,0,2,0,5
17365,43,management,married,tertiary,11754,0,0,7,aug,352,2,-1,0,2,0,8
17367,43,management,married,tertiary,1059,0,1,1,jun,335,2,-1,0,2,1,6
17368,43,management,married,tertiary,1050,1,1,18,jul,67,11,-1,0,2,0,7
17369,43,management,married,tertiary,1,0,0,22,aug,239,4,-1,0,2,0,8
17370,43,management,married,tertiary,0,1,0,16,jun,100,17,-1,0,2,0,6
17372,43,management,married,tertiary,0,1,0,5,feb,280,2,-1,0,2,0,2
17373,43,management,married,tertiary,0,1,0,21,jul,474,1,-1,0,2,0,7
17374,43,management,married,tertiary,0,1,0,17,nov,360,2,-1,0,2,0,11
17375,43,management,married,tertiary,0,1,0,17,nov,110,1,-1,0,2,0,11
17376,43,management,married,tertiary,0,0,0,16,jun,46,1,-1,0,2,0,6
17377,43,management,married,tertiary,0,0,0,17,oct,147,1,-1,0,2,0,10
17378,43,management,married,tertiary,0,0,0,6,aug,124,2,-1,0,2,0,8
17379,43,management,married,tertiary,0,0,0,31,jul,107,17,-1,0,2,0,7
17380,43,management,married,tertiary,0,0,0,21,nov,107,2,-1,0,2,0,11
17381,43,management,married,tertiary,0,0,0,21,aug,127,3,-1,0,2,0,8
17382,43,management,married,tertiary,0,0,0,2,feb,319,2,-1,0,2,0,2
17383,43,management,married,tertiary,0,0,0,18,jul,110,1,-1,0,2,0,7
17384,43,management,married,tertiary,0,0,0,18,aug,241,5,-1,0,2,0,8
17385,43,management,married,tertiary,0,0,0,14,jul,1153,3,-1,0,2,1,7
